corpus,conversation_id,segment_id,task_id,base_task_id,utterance_id,utterance_index,role,aspect,label_value,label_source,source_id,model,context_type,label_kind,n_raters,y_cont,w_conf,lo,hi,p1,p2,p3,p4,skipped,context_source
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24386,19,for,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24388,21,against,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24390,23,against,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24392,25,for,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24394,27,for,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24395,28,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24397,30,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,0,insq_24367_0_info,insq_24367_0,24399,32,for,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23203,68,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23205,70,against,CIG,4,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23207,72,for,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23209,74,for,CIG,4,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,1,insq_23135_1_info,insq_23135_1,23166,31,against,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,1,insq_23135_1_info,insq_23135_1,23168,33,for,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,1,insq_23135_1_info,insq_23135_1,23170,35,against,CIG,4,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,1,insq_23135_1_info,insq_23135_1,23172,37,for,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,1,insq_23135_1_info,insq_23135_1,23173,38,against,CIG,2,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17015,49,against,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17017,51,against,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17019,53,for,CIG,4,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17020,54,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17024,58,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17026,60,for,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,2,insq_16966_2_info,insq_16966_2,17028,62,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17084,118,against,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17087,121,for,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17088,122,against,CIG,1,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17089,123,for,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17090,124,against,CIG,1,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17091,125,for,CIG,1,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17095,129,for,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17097,131,for,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17099,133,for,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17101,135,against,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17103,137,against,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9455,18,for,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9456,19,against,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9458,21,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9460,23,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9462,25,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9463,26,for,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,0,insq_9437_0_info,insq_9437_0,9466,29,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26118,56,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26120,58,for,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26122,60,against,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26123,61,for,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26124,62,against,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26125,63,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26127,65,for,CIG,4,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24401,34,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24403,36,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24405,38,against,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24407,40,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24408,41,against,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24410,43,for,CIG,4,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24412,45,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24413,46,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,1,insq_24367_1_info,insq_24367_1,24417,50,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23238,103,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23241,105,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23243,107,against,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23245,109,against,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23246,110,for,CIG,4,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23247,111,against,CIG,2,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23249,113,for,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,7,insq_23135_7_info,insq_23135_7,23252,116,against,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20185,36,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20187,38,against,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20189,40,for,CIG,4,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,0,insq_20148_0_info,insq_20148_0,20191,42,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26118,56,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26120,58,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26122,60,against,CIG,2,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26123,61,for,CIG,4,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26124,62,against,CIG,2,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26125,63,for,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,3,insq_26062_3_info,insq_26062_3,26127,65,for,CIG,4,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17150,184,against,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17152,186,for,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17153,187,against,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17154,188,for,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17155,189,against,CIG,1,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17157,191,against,CIG,1,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17158,192,for,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17159,193,against,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17160,194,for,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,1,insq_9437_1_info,insq_9437_1,9468,31,against,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,1,insq_9437_1_info,insq_9437_1,9470,33,against,CIG,4,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,1,insq_9437_1_info,insq_9437_1,9474,37,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,1,insq_9437_1_info,insq_9437_1,9476,39,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,1,insq_9437_1_info,insq_9437_1,9478,41,for,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,1,insq_9437_1_info,insq_9437_1,9481,44,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23203,68,against,CIG,2,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23205,70,against,CIG,2,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23207,72,for,CIG,4,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,4,insq_23135_4_info,insq_23135_4,23209,74,for,CIG,3,human_individual,annotator_061,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17084,118,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17087,121,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17088,122,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17089,123,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17090,124,against,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17091,125,for,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17095,129,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17097,131,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17099,133,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17101,135,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,6,insq_16966_6_info,insq_16966_6,17103,137,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17237,270,against,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17238,271,for,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17240,272,for,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17241,273,against,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17245,277,for,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17247,279,for,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17249,281,against,CIG,3,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17250,282,for,CIG,4,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,16,insq_16966_16_info,insq_16966_16,17251,283,against,CIG,2,human_individual,annotator_044,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,6,insq_24367_6_info,insq_24367_6,24499,132,against,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,6,insq_24367_6_info,insq_24367_6,24501,134,against,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,6,insq_24367_6_info,insq_24367_6,24503,136,for,CIG,4,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23282,145,for,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23285,148,for,CIG,1,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23288,151,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23291,154,for,CIG,2,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23293,156,against,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_23135,9,insq_23135_9_info,insq_23135_9,23295,158,for,CIG,3,human_individual,annotator_024,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20222,73,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20224,75,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20225,76,for,CIG,3,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20227,78,against,CIG,4,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20231,82,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20233,84,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20235,86,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20237,88,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_20148,4,insq_20148_4_info,insq_20148_4,20239,90,against,CIG,1,human_individual,annotator_072,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26141,79,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26142,80,against,CIG,1,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26143,81,for,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26144,82,against,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26145,83,for,CIG,2,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26147,85,against,CIG,3,human_individual,annotator_051,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24531,164,for,CIG,4,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24532,165,against,CIG,3,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24533,166,for,CIG,1,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24535,168,for,CIG,2,human_individual,annotator_045,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24531,164,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24532,165,against,CIG,3,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24533,166,for,CIG,1,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_24367,8,insq_24367_8_info,insq_24367_8,24535,168,for,CIG,2,human_individual,annotator_012,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9504,67,for,CIG,4,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9506,68,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9509,71,for,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9510,72,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9511,73,for,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9516,78,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9518,80,against,CIG,3,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9520,82,against,CIG,2,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_9437,3,insq_9437_3_info,insq_9437_3,9522,84,against,CIG,1,human_individual,annotator_048,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5219,39,against,CIG,4,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5221,41,for,CIG,2,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_5180,2,insq_5180_2_info,insq_5180_2,5223,43,for,CIG,3,human_individual,annotator_036,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26141,79,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26142,80,against,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26143,81,for,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26144,82,against,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26145,83,for,CIG,1,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_26062,5,insq_26062_5_info,insq_26062_5,26147,85,against,CIG,3,human_individual,annotator_025,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17150,184,against,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17152,186,for,CIG,2,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17153,187,against,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17154,188,for,CIG,3,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
insq,insq_16966,10,insq_16966_10_info,insq_16966_10,17155,189,against,CIG,1,human_individual,annotator_015,,info,raw_rating,,,,,,,,,,False,annotation_release_task
